date,region,state,cases,deaths
2020-10-27,Nordeste,BA,347721,7519
2020-10-27,Nordeste,CE,271006,9305
2020-10-27,Nordeste,MA,184668,4014
2020-10-27,Nordeste,PB,131435,3070
2020-10-27,Nordeste,PE,160354,8575
2020-10-27,Nordeste,PI,110864,2363
2020-10-27,Nordeste,RN,80067,2564
2020-10-27,Nordeste,SE,83965,2184
2020-10-27,Norte,AC,30380,690
2020-10-27,Norte,AM,158718,4478
2020-10-27,Norte,AP,51427,743
2020-10-27,Norte,PA,249235,6729
2020-10-27,Norte,RO,70887,1448
2020-10-27,Norte,RR,56182,691
2020-10-27,Norte,TO,74500,1089
2020-10-27,Sudeste,ES,152143,3816
2020-10-27,Sudeste,MG,351033,8789
2020-10-27,Sudeste,RJ,304904,20292
2020-10-27,Sudeste,SP,1098207,38885
2020-10-27,Sul,PR,209541,5129
2020-10-27,Sul,RS,238396,5665
2020-10-27,Sul,SC,249899,3059
2020-10-28,Centro-Oeste,DF,211442,3661
2020-10-28,Centro-Oeste,GO,252333,5654
2020-10-28,Centro-Oeste,MS,81033,1570
2020-10-28,Centro-Oeste,MT,141619,3773
2020-10-28,Nordeste,AL,90497,2226
2020-10-28,Nordeste,BA,349711,7546
2020-10-28,Nordeste,CE,272104,9325
2020-10-28,Nordeste,MA,185000,4024
2020-10-28,Nordeste,PB,131979,3076
2020-10-28,Nordeste,PE,161161,8587
2020-10-28,Nordeste,PI,111543,2368
2020-10-28,Nordeste,RN,80671,2569
2020-10-28,Nordeste,SE,84048,2190
2020-10-28,Norte,AC,30545,691
2020-10-28,Norte,AM,159583,4491
2020-10-28,Norte,AP,51523,744
2020-10-28,Norte,PA,250336,6733
2020-10-28,Norte,RO,71121,1449
2020-10-28,Norte,RR,56469,692
2020-10-28,Norte,TO,74837,1092
2020-10-28,Sudeste,ES,153004,3826
2020-10-28,Sudeste,MG,353311,8872
2020-10-28,Sudeste,RJ,306672,20376
2020-10-28,Sudeste,SP,1103582,39007
2020-10-28,Sul,PR,210901,5147
2020-10-28,Sul,RS,240694,5699
2020-10-28,Sul,SC,252551,3068
2020-10-29,Centro-Oeste,DF,212140,3670
2020-10-29,Centro-Oeste,GO,253974,5690
2020-10-29,Centro-Oeste,MS,81443,1581
2020-10-29,Centro-Oeste,MT,142304,3786
2020-10-29,Nordeste,AL,90564,2230
2020-10-29,Nordeste,BA,351277,7571
2020-10-29,Nordeste,CE,272778,9326
2020-10-29,Nordeste,MA,185156,4034
2020-10-29,Nordeste,PB,132231,3083
2020-10-29,Nordeste,PE,161740,8599
2020-10-29,Nordeste,PI,112200,2382
2020-10-29,Nordeste,RN,80950,2573
2020-10-29,Nordeste,SE,84171,2195
2020-10-29,Norte,AC,30638,692
2020-10-29,Norte,AM,160596,4516
2020-10-29,Norte,AP,51875,746
2020-10-29,Norte,PA,251292,6736
2020-10-29,Norte,RO,71351,1454
2020-10-29,Norte,RR,56733,692
2020-10-29,Norte,TO,75106,1095
2020-10-29,Sudeste,ES,154003,3841
2020-10-29,Sudeste,MG,355226,8916
2020-10-29,Sudeste,RJ,308017,20462
2020-10-29,Sudeste,SP,1108860,39119
2020-10-29,Sul,PR,211861,5174
2020-10-29,Sul,RS,243402,5729
2020-10-29,Sul,SC,254488,3077
2020-10-30,Centro-Oeste,DF,212762,3676
2020-10-30,Centro-Oeste,GO,255123,5732
2020-10-30,Centro-Oeste,MS,81998,1588
2020-10-30,Centro-Oeste,MT,142593,3791
2020-10-30,Nordeste,AL,90671,2234
2020-10-30,Nordeste,BA,352700,7600
2020-10-30,Nordeste,CE,273552,9337
2020-10-30,Nordeste,MA,185714,4044
2020-10-30,Nordeste,PB,132730,3091
2020-10-30,Nordeste,PE,162402,8609
2020-10-30,Nordeste,PI,112765,2392
2020-10-30,Nordeste,RN,81079,2575
2020-10-30,Nordeste,SE,84237,2201
2020-10-30,Norte,AC,30758,693
2020-10-30,Norte,AM,161434,4528
2020-10-30,Norte,AP,52030,747
2020-10-30,Norte,PA,252389,6738
2020-10-30,Norte,RO,71496,1455
2020-10-30,Norte,RR,57002,692
2020-10-30,Norte,TO,75425,1097
2020-10-30,Sudeste,ES,154679,3847
2020-10-30,Sudeste,MG,357347,8962
2020-10-30,Sudeste,RJ,309496,20565
2020-10-30,Sudeste,SP,1113788,39255
2020-10-30,Sul,PR,212730,5205
2020-10-30,Sul,RS,243402,5729
2020-10-30,Sul,SC,256356,3094
2020-10-31,Centro-Oeste,DF,213245,3683
2020-10-31,Centro-Oeste,GO,255447,5753
2020-10-31,Centro-Oeste,MS,82344,1592
2020-10-31,Centro-Oeste,MT,142902,3798
2020-10-31,Nordeste,AL,90789,2238
2020-10-31,Nordeste,BA,353157,7622
2020-10-31,Nordeste,CE,274185,9353
2020-10-31,Nordeste,MA,185827,4053
2020-10-31,Nordeste,PB,133149,3101
2020-10-31,Nordeste,PE,162893,8627
2020-10-31,Nordeste,PI,113291,2400
2020-10-31,Nordeste,RN,81176,2577
2020-10-31,Nordeste,SE,84326,2206
2020-10-31,Norte,AC,30796,693
2020-10-31,Norte,AM,161683,4543
2020-10-31,Norte,AP,52175,748
2020-10-31,Norte,PA,252919,6743
2020-10-31,Norte,RO,71666,1457
2020-10-31,Norte,RR,57284,692
2020-10-31,Norte,TO,75569,1097
2020-10-31,Sudeste,ES,155709,3855
2020-10-31,Sudeste,MG,358971,9015
2020-10-31,Sudeste,RJ,309977,20600
2020-10-31,Sudeste,SP,1116127,39311
2020-10-31,Sul,PR,213482,5216
2020-10-31,Sul,RS,247576,5797
2020-10-31,Sul,SC,258940,3114
2020-11-01,Centro-Oeste,DF,213456,3688
2020-11-01,Centro-Oeste,GO,255746,5759
2020-11-01,Centro-Oeste,MS,82618,1602
2020-11-01,Centro-Oeste,MT,143027,3802
2020-11-01,Nordeste,AL,90820,2242
2020-11-01,Nordeste,BA,354043,7645
2020-11-01,Nordeste,CE,274341,9360
2020-11-01,Nordeste,MA,185917,4061
2020-11-01,Nordeste,PB,133220,3107
2020-11-01,Nordeste,PE,162977,8632
2020-11-01,Nordeste,PI,113546,2404
2020-11-01,Nordeste,RN,81312,2578
2020-11-01,Nordeste,SE,84362,2211
2020-11-01,Norte,AC,30951,693
2020-11-01,Norte,AM,161974,4555
2020-11-01,Norte,AP,52500,748
2020-11-01,Norte,PA,253080,6751
2020-11-01,Norte,RO,71889,1457
2020-11-01,Norte,RR,57407,692
2020-11-01,Norte,TO,75625,1097
2020-11-01,Sudeste,ES,155993,3862
2020-11-01,Sudeste,MG,359991,9038
2020-11-01,Sudeste,RJ,311014,20611
2020-11-01,Sudeste,SP,1117147,39331
2020-11-01,Sul,PR,214210,5222
2020-11-01,Sul,RS,248482,5804
2020-11-01,Sul,SC,260057,3122
2020-11-02,Centro-Oeste,DF,213636,3695
2020-11-02,Centro-Oeste,GO,256161,5762
2020-11-02,Centro-Oeste,MS,82884,1609
2020-11-02,Centro-Oeste,MT,143241,3807
2020-11-02,Nordeste,AL,90918,2246
2020-11-02,Nordeste,BA,354576,7667
2020-11-02,Nordeste,CE,274615,9362
2020-11-02,Nordeste,MA,185986,4070
2020-11-02,Nordeste,PB,133286,3108
2020-11-02,Nordeste,PE,163039,8638
2020-11-02,Nordeste,PI,113774,2420
2020-11-02,Nordeste,RN,81491,2582
2020-11-02,Nordeste,SE,84491,2217
2020-11-02,Norte,AC,30954,693
2020-11-02,Norte,AM,162139,4565
2020-11-02,Norte,AP,52653,749
2020-11-02,Norte,PA,253229,6758
2020-11-02,Norte,RO,71953,1457
2020-11-02,Norte,RR,57488,692
2020-11-02,Norte,TO,75648,1097
2020-11-02,Sudeste,ES,156681,3864
2020-11-02,Sudeste,MG,360830,9047
2020-11-02,Sudeste,RJ,311308,20636
2020-11-02,Sudeste,SP,1117795,39346
2020-11-02,Sul,PR,214450,5232
2020-11-02,Sul,RS,249437,5805
2020-11-02,Sul,SC,261543,3129
2020-11-03,Centro-Oeste,DF,214202,3707
2020-11-03,Centro-Oeste,GO,256800,5762
2020-11-03,Centro-Oeste,MS,83022,1612
2020-11-03,Centro-Oeste,MT,143659,3819
2020-11-03,Nordeste,AL,91016,2250
2020-11-03,Nordeste,BA,354983,7690
2020-11-03,Nordeste,CE,274833,9362
2020-11-03,Nordeste,MA,186209,4081
2020-11-03,Nordeste,PB,133379,3119
2020-11-03,Nordeste,PE,163156,8643
2020-11-03,Nordeste,PI,113942,2432
2020-11-03,Nordeste,RN,81557,2583
2020-11-03,Nordeste,SE,84577,2223
2020-11-03,Norte,AC,30962,695
2020-11-03,Norte,AM,162560,4573
2020-11-03,Norte,AP,52832,751
2020-11-03,Norte,PA,253449,6762
2020-11-03,Norte,RO,72049,1460
2020-11-03,Norte,RR,57624,692
2020-11-03,Norte,TO,75680,1100
2020-11-03,Sudeste,ES,157648,3874
2020-11-03,Sudeste,MG,361156,9050
2020-11-03,Sudeste,RJ,313089,20651
2020-11-03,Sudeste,SP,1118544,39364
2020-11-03,Sul,PR,215234,5258
2020-11-03,Sul,RS,250064,5844
2020-11-03,Sul,SC,263823,3139
2020-11-04,Centro-Oeste,DF,214655,3719
2020-11-04,Centro-Oeste,GO,258241,5797
2020-11-04,Centro-Oeste,MS,83439,1622
2020-11-04,Centro-Oeste,MT,144258,3828
2020-11-04,Nordeste,AL,91142,2254
2020-11-04,Nordeste,BA,355753,7711
2020-11-04,Nordeste,CE,275671,9370
2020-11-04,Nordeste,MA,186572,4091
2020-11-04,Nordeste,PB,133958,3130
2020-11-04,Nordeste,PE,163642,8667
2020-11-04,Nordeste,PI,114530,2441
2020-11-04,Nordeste,RN,81876,2588
2020-11-04,Nordeste,SE,84709,2228
2020-11-04,Norte,AC,31218,696
2020-11-04,Norte,AM,163399,4588
2020-11-04,Norte,AP,52832,751
2020-11-04,Norte,PA,254384,6767
2020-11-04,Norte,RO,72295,1464
2020-11-04,Norte,RR,57789,693
2020-11-04,Norte,TO,75991,1105
2020-11-04,Sudeste,ES,158768,3884
2020-11-04,Sudeste,MG,362340,9069
2020-11-04,Sudeste,RJ,313089,20759
2020-11-04,Sudeste,SP,1123299,39549
2020-11-04,Sul,PR,216266,5269
2020-11-04,Sul,RS,253272,5903
2020-11-04,Sul,SC,266637,3163
2020-11-05,Centro-Oeste,DF,214955,3728
2020-11-05,Centro-Oeste,GO,259383,5851
2020-11-05,Centro-Oeste,MS,83616,1629
2020-11-05,Centro-Oeste,MT,144900,3841
2020-11-05,Nordeste,AL,91270,2258
2020-11-05,Nordeste,BA,359130,7731
2020-11-05,Nordeste,CE,276319,9386
2020-11-05,Nordeste,MA,186904,4101
2020-11-05,Nordeste,PB,134297,3138
2020-11-05,Nordeste,PE,164222,8687
2020-11-05,Nordeste,PI,115026,2450
2020-11-05,Nordeste,RN,82079,2594
2020-11-05,Nordeste,SE,84810,2231
2020-11-05,Norte,AC,31248,697
2020-11-05,Norte,AM,164070,4607
2020-11-05,Norte,AP,52832,751
2020-11-05,Norte,PA,255369,6773
2020-11-05,Norte,RO,72630,1470
2020-11-05,Norte,RR,58304,695
2020-11-05,Norte,TO,76175,1108
2020-11-05,Sudeste,ES,159813,3896
2020-11-05,Sudeste,MG,364541,9128
2020-11-05,Sudeste,RJ,313843,20849
2020-11-05,Sudeste,SP,1125936,39717
2020-11-05,Sul,PR,217175,5293
2020-11-05,Sul,RS,254828,5954
2020-11-05,Sul,SC,268644,3173
2020-11-06,Centro-Oeste,DF,215426,3733
2020-11-06,Centro-Oeste,GO,260507,5869
2020-11-06,Centro-Oeste,MS,84159,1634
2020-11-06,Centro-Oeste,MT,145568,3848
2020-11-06,Nordeste,AL,91407,2262
2020-11-06,Nordeste,BA,361136,7754
2020-11-06,Nordeste,CE,277252,9393
2020-11-06,Nordeste,MA,187294,4112
2020-11-06,Nordeste,PB,134837,3146
2020-11-06,Nordeste,PE,165273,8711
2020-11-06,Nordeste,PI,115825,2459
2020-11-06,Nordeste,RN,82208,2598
2020-11-06,Nordeste,SE,85053,2235
2020-11-06,Norte,AC,31326,697
2020-11-06,Norte,AM,164070,4607
2020-11-06,Norte,AP,52832,751
2020-11-06,Norte,PA,256139,6779
2020-11-06,Norte,RO,72827,1473
2020-11-06,Norte,RR,58684,695
2020-11-06,Norte,TO,76590,1109
2020-11-06,Sudeste,ES,160890,3910
2020-11-06,Sudeste,MG,366303,9199
2020-11-06,Sudeste,RJ,314809,20849
2020-11-06,Sudeste,SP,1125936,39717
2020-11-06,Sul,PR,218816,5330
2020-11-06,Sul,RS,257785,5973
2020-11-06,Sul,SC,270795,3195
2020-11-07,Centro-Oeste,DF,215850,3740
2020-11-07,Centro-Oeste,GO,261114,5874
2020-11-07,Centro-Oeste,MS,84720,1634
2020-11-07,Centro-Oeste,MT,145953,3858
2020-11-07,Nordeste,AL,91603,2266
2020-11-07,Nordeste,BA,362563,7776
2020-11-07,Nordeste,CE,277950,9391
2020-11-07,Nordeste,MA,187555,4119
2020-11-07,Nordeste,PB,135325,3150
2020-11-07,Nordeste,PE,165922,8724
2020-11-07,Nordeste,PI,116526,2464
2020-11-07,Nordeste,RN,82362,2598
2020-11-07,Nordeste,SE,85226,2239
2020-11-07,Norte,AC,31575,699
2020-11-07,Norte,AM,165394,4622
2020-11-07,Norte,AP,52832,751
2020-11-07,Norte,PA,256898,6784
2020-11-07,Norte,RO,73040,1474
2020-11-07,Norte,RR,59065,695
2020-11-07,Norte,TO,76739,1112
2020-11-07,Sudeste,ES,161208,3919
2020-11-07,Sudeste,MG,368609,9204
2020-11-07,Sudeste,RJ,315348,20905
2020-11-07,Sudeste,SP,1125936,39717
2020-11-07,Sul,PR,220408,5362
2020-11-07,Sul,RS,260188,5990
2020-11-07,Sul,SC,273652,3202
2020-11-08,Centro-Oeste,DF,216389,3752
2020-11-08,Centro-Oeste,GO,261433,5874
2020-11-08,Centro-Oeste,MS,84930,1634
2020-11-08,Centro-Oeste,MT,146100,3859
2020-11-08,Nordeste,AL,91718,2270
2020-11-08,Nordeste,BA,363146,7796
2020-11-08,Nordeste,CE,278157,9395
2020-11-08,Nordeste,MA,187652,4125
2020-11-08,Nordeste,PB,135517,3154
2020-11-08,Nordeste,PE,166333,8732
2020-11-08,Nordeste,PI,116742,2467
2020-11-08,Nordeste,RN,82559,2599
2020-11-08,Nordeste,SE,85377,2243
2020-11-08,Norte,AC,31707,699
2020-11-08,Norte,AM,165664,4625
2020-11-08,Norte,AP,53010,751
2020-11-08,Norte,PA,257170,6790
2020-11-08,Norte,RO,73311,1476
2020-11-08,Norte,RR,59189,695
2020-11-08,Norte,TO,76805,1114
2020-11-08,Sudeste,ES,162417,3926
2020-11-08,Sudeste,MG,369956,9204
2020-11-08,Sudeste,RJ,316170,20905
2020-11-08,Sudeste,SP,1125936,39717
2020-11-08,Sul,PR,221208,5392
2020-11-08,Sul,RS,260898,5992
2020-11-08,Sul,SC,274621,3211
2020-11-09,Centro-Oeste,DF,216861,3759
2020-11-09,Centro-Oeste,GO,262002,5874
2020-11-09,Centro-Oeste,MS,85126,1634
2020-11-09,Centro-Oeste,MT,146682,3867
2020-11-09,Nordeste,AL,91848,2274
2020-11-09,Nordeste,BA,363986,7818
2020-11-09,Nordeste,CE,278608,9404
2020-11-09,Nordeste,MA,187919,4130
2020-11-09,Nordeste,PB,135604,3160
2020-11-09,Nordeste,PE,166540,8740
2020-11-09,Nordeste,PI,117149,2470
2020-11-09,Nordeste,RN,82580,2601
2020-11-09,Nordeste,SE,85477,2244
2020-11-09,Norte,AC,31788,701
2020-11-09,Norte,AM,165969,4644
2020-11-09,Norte,AP,53330,764
2020-11-09,Norte,PA,257372,6795
2020-11-09,Norte,RO,73490,1478
2020-11-09,Norte,RR,59195,695
2020-11-09,Norte,TO,76860,1114
2020-11-09,Sudeste,ES,163002,3938
2020-11-09,Sudeste,MG,370991,9204
2020-11-09,Sudeste,RJ,316575,20905
2020-11-09,Sudeste,SP,1125936,39717
2020-11-09,Sul,PR,222831,5470
2020-11-09,Sul,RS,261656,5997
2020-11-09,Sul,SC,275655,3231
2020-11-10,Centro-Oeste,DF,217370,3775
2020-11-10,Centro-Oeste,GO,263444,5874
2020-11-10,Centro-Oeste,MS,85507,1640
2020-11-10,Centro-Oeste,MT,147265,3877
2020-11-10,Nordeste,AL,91939,2278
2020-11-10,Nordeste,BA,365941,7838
2020-11-10,Nordeste,CE,279322,9416
2020-11-10,Nordeste,MA,188313,4138
2020-11-10,Nordeste,PB,136029,3166
2020-11-10,Nordeste,PE,167233,8763
2020-11-10,Nordeste,PI,117732,2482
2020-11-10,Nordeste,RN,82861,2607
2020-11-10,Nordeste,SE,85574,2246
2020-11-10,Norte,AC,31926,704
2020-11-10,Norte,AM,166771,4650
2020-11-10,Norte,AP,53574,766
2020-11-10,Norte,PA,258311,6799
2020-11-10,Norte,RO,73688,1482
2020-11-10,Norte,RR,59273,695
2020-11-10,Norte,TO,77095,1115
2020-11-10,Sudeste,ES,164518,3951
2020-11-10,Sudeste,MG,372482,9204
2020-11-10,Sudeste,RJ,318953,20905
2020-11-10,Sudeste,SP,1125936,39717
2020-11-10,Sul,PR,223870,5497
2020-11-10,Sul,RS,264576,6001
2020-11-10,Sul,SC,280541,3243
2020-11-11,Centro-Oeste,DF,217793,3788
2020-11-11,Centro-Oeste,GO,264887,5900
2020-11-11,Centro-Oeste,MS,85990,1645
2020-11-11,Centro-Oeste,MT,147870,3888
2020-11-11,Nordeste,AL,92040,2282
2020-11-11,Nordeste,BA,367669,7859
2020-11-11,Nordeste,CE,279989,9418
2020-11-11,Nordeste,MA,188677,4146
2020-11-11,Nordeste,PB,136637,3178
2020-11-11,Nordeste,PE,168093,8773
2020-11-11,Nordeste,PI,118349,2486
2020-11-11,Nordeste,RN,82953,2610
2020-11-11,Nordeste,SE,85643,2247
2020-11-11,Norte,AC,32113,705
2020-11-11,Norte,AM,167486,4655
2020-11-11,Norte,AP,53790,770
2020-11-11,Norte,PA,259189,6802
2020-11-11,Norte,RO,73990,1486
2020-11-11,Norte,RR,59586,701
2020-11-11,Norte,TO,77306,1120
2020-11-11,Sudeste,ES,165578,3968
2020-11-11,Sudeste,MG,374651,9204
2020-11-11,Sudeste,RJ,320598,20970
2020-11-11,Sudeste,SP,1150872,39907
2020-11-11,Sul,PR,225624,5563
2020-11-11,Sul,RS,267750,6034
2020-11-11,Sul,SC,283252,3268
2020-11-12,Centro-Oeste,DF,218479,3797
2020-11-12,Centro-Oeste,GO,266499,5936
2020-11-12,Centro-Oeste,MS,86428,1674
2020-11-12,Centro-Oeste,MT,150620,3971
2020-11-12,Nordeste,AL,92166,2285
2020-11-12,Nordeste,BA,369259,7882
2020-11-12,Nordeste,CE,282471,9430
2020-11-12,Nordeste,MA,189048,4154
2020-11-12,Nordeste,PB,137474,3187
2020-11-12,Nordeste,PE,168880,8794
2020-11-12,Nordeste,PI,118939,2499
2020-11-12,Nordeste,RN,83108,2613
2020-11-12,Nordeste,SE,85804,2250
2020-11-12,Norte,AC,32515,707
2020-11-12,Norte,AM,167486,4655
2020-11-12,Norte,AP,54056,771
2020-11-12,Norte,PA,260058,6806
2020-11-12,Norte,RO,74248,1492
2020-11-12,Norte,RR,59946,705
2020-11-12,Norte,TO,77528,1125
2020-11-12,Sudeste,ES,166853,3980
2020-11-12,Sudeste,MG,376537,9259
2020-11-12,Sudeste,RJ,322383,21090
2020-11-12,Sudeste,SP,1156652,40202
2020-11-12,Sul,PR,227823,5610
2020-11-12,Sul,RS,271340,6125
2020-11-12,Sul,SC,284982,3282
2020-11-13,Centro-Oeste,DF,219012,3808
2020-11-13,Centro-Oeste,GO,266752,5936
2020-11-13,Centro-Oeste,MS,87081,1683
2020-11-13,Centro-Oeste,MT,151119,3981
2020-11-13,Nordeste,AL,92328,2288
2020-11-13,Nordeste,BA,371378,7902
2020-11-13,Nordeste,CE,282791,9432
2020-11-13,Nordeste,MA,189321,4162
2020-11-13,Nordeste,PB,137942,3193
2020-11-13,Nordeste,PE,169710,8805
2020-11-13,Nordeste,PI,119456,2516
2020-11-13,Nordeste,RN,83277,2638
2020-11-13,Nordeste,SE,85893,2254
2020-11-13,Norte,AC,32661,707
2020-11-13,Norte,AM,168596,4683
2020-11-13,Norte,AP,54417,774
2020-11-13,Norte,PA,261131,6808
2020-11-13,Norte,RO,74598,1497
2020-11-13,Norte,RR,60156,705
2020-11-13,Norte,TO,77788,1128
2020-11-13,Sudeste,ES,168162,3992
2020-11-13,Sudeste,MG,379274,9405
2020-11-13,Sudeste,RJ,323006,21162
2020-11-13,Sudeste,SP,1162782,40202
2020-11-13,Sul,PR,227823,5610
2020-11-13,Sul,RS,274411,6168
2020-11-13,Sul,SC,289787,3298
2020-11-14,Centro-Oeste,DF,219712,3813
2020-11-14,Centro-Oeste,GO,267377,6030
2020-11-14,Centro-Oeste,MS,87602,1688
2020-11-14,Centro-Oeste,MT,151354,3985
2020-11-14,Nordeste,AL,92480,2291
2020-11-14,Nordeste,BA,372727,7922
2020-11-14,Nordeste,CE,284208,9439
2020-11-14,Nordeste,MA,189501,4171
2020-11-14,Nordeste,PB,138464,3199
2020-11-14,Nordeste,PE,170553,8815
2020-11-14,Nordeste,PI,119940,2523
2020-11-14,Nordeste,RN,83401,2640
2020-11-14,Nordeste,SE,85980,2257
2020-11-14,Norte,AC,32991,708
2020-11-14,Norte,AM,169165,4693
2020-11-14,Norte,AP,54838,777
2020-11-14,Norte,PA,261534,6817
2020-11-14,Norte,RO,74981,1501
2020-11-14,Norte,RR,60416,706
2020-11-14,Norte,TO,77972,1133
2020-11-14,Sudeste,ES,168751,3998
2020-11-14,Sudeste,MG,381310,9504
2020-11-14,Sudeste,RJ,326645,21284
2020-11-14,Sudeste,SP,1167422,40549
2020-11-14,Sul,PR,238314,5691
2020-11-14,Sul,RS,277519,6215
2020-11-14,Sul,SC,293802,3309
2020-11-15,Centro-Oeste,DF,219992,3817
2020-11-15,Centro-Oeste,GO,267603,6034
2020-11-15,Centro-Oeste,MS,87935,1690
2020-11-15,Centro-Oeste,MT,151582,3986
2020-11-15,Nordeste,AL,92596,2295
2020-11-15,Nordeste,BA,374009,7943
2020-11-15,Nordeste,CE,285301,9439
2020-11-15,Nordeste,MA,189590,4178
2020-11-15,Nordeste,PB,138546,3204
2020-11-15,Nordeste,PE,170860,8827
2020-11-15,Nordeste,PI,120172,2524
2020-11-15,Nordeste,RN,83646,2641
2020-11-15,Nordeste,SE,86045,2259
2020-11-15,Norte,AC,33156,708
2020-11-15,Norte,AM,169333,4697
2020-11-15,Norte,AP,54979,777
2020-11-15,Norte,PA,261788,6827
2020-11-15,Norte,RO,75182,1501
2020-11-15,Norte,RR,60535,706
2020-11-15,Norte,TO,78077,1137
2020-11-15,Sudeste,ES,169928,4009
2020-11-15,Sudeste,MG,382882,9507
2020-11-15,Sudeste,RJ,326956,21294
2020-11-15,Sudeste,SP,1168640,40564
2020-11-15,Sul,PR,239107,5697
2020-11-15,Sul,RS,278707,6219
2020-11-15,Sul,SC,295946,3318
2020-11-16,Centro-Oeste,DF,220403,3825
2020-11-16,Centro-Oeste,GO,268258,6037
2020-11-16,Centro-Oeste,MS,88111,1693
2020-11-16,Centro-Oeste,MT,152068,3998
2020-11-16,Nordeste,AL,92642,2298
2020-11-16,Nordeste,BA,374721,7967
2020-11-16,Nordeste,CE,286562,9440
2020-11-16,Nordeste,MA,189705,4187
2020-11-16,Nordeste,PB,139168,3211
2020-11-16,Nordeste,PE,171216,8838
2020-11-16,Nordeste,PI,120266,2530
2020-11-16,Nordeste,RN,83653,2643
2020-11-16,Nordeste,SE,86146,2260
2020-11-16,Norte,AC,33295,708
2020-11-16,Norte,AM,169552,4700
2020-11-16,Norte,AP,55156,780
2020-11-16,Norte,PA,261899,6832
2020-11-16,Norte,RO,75468,1503
2020-11-16,Norte,RR,60579,706
2020-11-16,Norte,TO,78169,1137
2020-11-16,Sudeste,ES,171067,4026
2020-11-16,Sudeste,MG,383473,9517
2020-11-16,Sudeste,RJ,327455,21301
2020-11-16,Sudeste,SP,1169377,40576
2020-11-16,Sul,PR,240783,5728
2020-11-16,Sul,RS,279872,6243
2020-11-16,Sul,SC,297400,3330
2020-11-17,Centro-Oeste,DF,221031,3837
2020-11-17,Centro-Oeste,GO,269217,6071
2020-11-17,Centro-Oeste,MS,88965,1697
2020-11-17,Centro-Oeste,MT,152674,4001
2020-11-17,Nordeste,AL,92815,2301
2020-11-17,Nordeste,BA,375374,7989
2020-11-17,Nordeste,CE,287242,9448
2020-11-17,Nordeste,MA,189936,4195
2020-11-17,Nordeste,PB,139776,3216
2020-11-17,Nordeste,PE,171890,8854
2020-11-17,Nordeste,PI,120466,2541
2020-11-17,Nordeste,RN,84154,2643
2020-11-17,Nordeste,SE,86273,2263
2020-11-17,Norte,AC,33475,709
2020-11-17,Norte,AM,170458,4723
2020-11-17,Norte,AP,55382,782
2020-11-17,Norte,PA,262345,6838
2020-11-17,Norte,RO,75652,1508
2020-11-17,Norte,RR,60790,709
2020-11-17,Norte,TO,78364,1141
2020-11-17,Sudeste,ES,172924,4037
2020-11-17,Sudeste,MG,385427,9531
2020-11-17,Sudeste,RJ,330009,21474
2020-11-17,Sudeste,SP,1178075,40749
2020-11-17,Sul,PR,243115,5758
2020-11-17,Sul,RS,283351,6314
2020-11-17,Sul,SC,302578,3370
2020-11-18,Centro-Oeste,DF,221526,3845
2020-11-18,Centro-Oeste,GO,269857,6107
2020-11-18,Centro-Oeste,MS,89654,1699
2020-11-18,Centro-Oeste,MT,152968,4009
2020-11-18,Nordeste,AL,92951,2304
2020-11-18,Nordeste,BA,377445,8013
2020-11-18,Nordeste,CE,288122,9461
2020-11-18,Nordeste,MA,190321,4203
2020-11-18,Nordeste,PB,140355,3223
2020-11-18,Nordeste,PE,172716,8873
2020-11-18,Nordeste,PI,120913,2554
2020-11-18,Nordeste,RN,84381,2649
2020-11-18,Nordeste,SE,86361,2266
2020-11-18,Norte,AC,33725,709
2020-11-18,Norte,AM,171161,4728
2020-11-18,Norte,AP,55652,783
2020-11-18,Norte,PA,263155,6844
2020-11-18,Norte,RO,76019,1511
2020-11-18,Norte,RR,61001,709
2020-11-18,Norte,TO,78618,1144
2020-11-18,Sudeste,ES,174144,4058
2020-11-18,Sudeste,MG,387751,9605
2020-11-18,Sudeste,RJ,332396,21698
2020-11-18,Sudeste,SP,1184496,40927
2020-11-18,Sul,PR,246169,5793
2020-11-18,Sul,RS,287204,6356
2020-11-18,Sul,SC,306788,3384
2020-11-19,Centro-Oeste,DF,222282,3852
2020-11-19,Centro-Oeste,GO,271258,6159
2020-11-19,Centro-Oeste,MS,90229,1705
2020-11-19,Centro-Oeste,MT,153554,4016
2020-11-19,Nordeste,AL,93123,2308
2020-11-19,Nordeste,BA,380294,8038
2020-11-19,Nordeste,CE,289314,9467
2020-11-19,Nordeste,MA,190641,4210
2020-11-19,Nordeste,PB,140982,3232
2020-11-19,Nordeste,PE,173624,8890
2020-11-19,Nordeste,PI,121428,2556
2020-11-19,Nordeste,RN,84530,2651
2020-11-19,Nordeste,SE,86612,2270
2020-11-19,Norte,AC,33976,710
2020-11-19,Norte,AM,172118,4741
2020-11-19,Norte,AP,55885,785
2020-11-19,Norte,PA,263935,6851
2020-11-19,Norte,RO,76377,1513
2020-11-19,Norte,RR,61245,711
2020-11-19,Norte,TO,78878,1146
2020-11-19,Sudeste,ES,175172,4080
2020-11-19,Sudeste,MG,390337,9648
2020-11-19,Sudeste,RJ,334514,21806
2020-11-19,Sudeste,SP,1191290,41074
2020-11-19,Sul,PR,248853,5827
2020-11-19,Sul,RS,289923,6410
2020-11-19,Sul,SC,311393,3405
2020-11-20,Centro-Oeste,DF,222836,3857
2020-11-20,Centro-Oeste,GO,272494,6201
